"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"sub_9002000001382835LL",0.08983,3.47949,0,1.71515,2.4033,0,1.37273,10.93615,0.57331,0,0.05414,0,0.36753,0,0.05747,0,0,0,0
"sub_9002000001383108LL",0,7.33423,0.00904,5.2002,2.70524,0,4.55511,5.8963,3.35902,0,0.03899,0,0.32897,0,0.53355,0,0.00496,0,0
"sub_9002000001383270LL",0.01283,3.07533,0,6.89768,2.55245,0,1.24534,4.38217,1.23867,0,0.00777,0,0.0805,0,1.41166,0,0,0,0
"sub_9002000001383360LL",0,6.46466,0,2.59024,2.17159,0,1.42079,11.77657,0.17097,0,0.00384,0,0.10125,0,0,0,0,0,0
"sub_9002000001383730LL",0.01726,0.00297,5.81216,0.00265,0.00171,1.00368,1.13602,0.0488,0,0,0.02543,0.02792,0,0,0,0,0,0,0
"sub_9002000001384160LL",0,10.18811,0,3.76314,5.45349,0,1.08441,5.58836,1.19017,0,0.00613,0,0.0839,0,0,0,0.00657,0,0
"sub_9002000001384430LL",0.04237,6.72393,0,1.90121,2.39448,0,0.21001,5.72817,0.48956,0,0.67787,0,0.01316,0,2.33099,0,0,0,0
"sub_9002000001384580LL",0.00833,5.86673,0,0.65242,1.33876,0,0.2183,4.2438,0.9788,0,0,0,0.04016,0.02898,0,0,0,0,0
"sub_9002000001384850LL",0.41307,6.55599,1.32826,5.80909,0,0.1065,3.22988,4.81577,0.40757,0.03086,0.02319,0.00063,0,0,0,0,0,0,0
"sub_9002000001384880LL",0.02519,5.86468,0,3.20338,0.23657,0.02504,0.99492,9.08066,1.40844,0,0.23238,0,0,0,0,0,0.19609,0,0
"sub_9002000001385120LL",0.00603,4.0512,0,1.94381,1.17166,0,1.05735,10.82969,1.11391,0,0.02188,0,0.04888,0,3.60321,0,0,0,0
"sub_9002000001385621LL",0.59026,2.94863,0.02242,4.87119,4.14583,0.00993,2.77471,1.93614,2.19966,0,1.02542,0,0.26869,0,1.87249,0,0,0,0
"sub_9002000001385780LL",0.62944,11.0143,0.21313,10.37254,8.39823,0,1.44215,8.8854,6.01486,0,0.3316,0,0.36238,0,0,0,0.1578,0.82944,0
"sub_9002000001386262LL",0,1.53105,0,0.67297,3.0754,0,4.58864,13.34072,7.33623,0,0,0,0.03248,0,0,0,0,0,0
"sub_9002000001386271LL",0.00082,5.82906,0,1.79591,2.17718,0.00509,1.42158,3.07511,1.31693,0,0.00082,0,0.08172,0.04661,0,0,8.46318,0.96444,0
"sub_9002000001386478LL",0,7.98708,0,7.25119,2.43909,0,1.0925,13.87317,1.21122,0,0.35862,0,0.50669,0,2.20825,0,0.17358,0,0
"sub_9002000001386790LL",0.00419,6.60274,0.01457,2.10031,0.76181,0,0.37189,9.77058,4.23204,0,0.07285,0,0.06994,0,11.23892,0,0,0,0
"sub_9002000001386960LL",0.62703,5.92829,0.02019,8.08792,3.77084,0,2.49206,5.10764,0.85935,0,0.58291,0,0.14235,0,0,0,0,0,0
"sub_9002000001387200LL",0.0241,11.4118,0.00557,13.91167,3.12806,0,6.72867,6.09057,1.03743,0,0.00589,0,0.46008,0,0,0,0,0,0
"sub_9002000001387519LL",0,2.34888,0,0.59886,0.10924,0,5.74511,12.27432,0.87829,0,0,0,0.06762,0,4.06691,0,0,0,0
"sub_9002000001387830LL",0.55307,2.77922,0,28.661,2.69293,0.00383,7.83021,4.32457,0,0.01329,0.00287,0,0,0,2.89673,0,0,0,0
"sub_9002000001388024LL",0.00471,12.02338,0,7.21859,2.74109,0,1.11757,5.87275,0.96998,0,0.03231,0,0.2982,0,0,0,0,0,0
"sub_9002000001388285LL",0.07199,4.34949,0.11977,3.01432,3.97356,0.0258,0.91383,1.32737,0.49836,0,0.18299,0,0.70482,0,0,0,0,0,0
"sub_9002000001388561LL",0.05872,5.69089,0,4.06898,6.51113,0,2.01649,9.34378,1.58088,0,0.01558,0,0.77164,0,1.65355,0,0,0,0
"sub_9002000001388991LL",0,6.25801,0,6.99322,1.83989,0,3.15106,5.94086,1.67157,0,0,0,0.17204,0,0,0,0,0,0
"sub_9002000001389012LL",0,14.58631,0,4.17885,10.63221,0,2.20953,12.28258,0.72742,0,0.00488,0,0.63604,0,0,0,0,0,0
"sub_9002000001390130LL",0.04311,6.51948,0,5.04671,7.894,0,4.10571,9.80101,5.36449,0,0.46095,0,0.20651,0,0,0,0,0,0
"sub_9002000001390280LL",0.33807,7.96594,0.40594,3.37569,3.57371,0.09014,5.34441,6.35386,0.33726,0,1.0073,0,1.18388,0,0,0,0,0.00553,0
"sub_9002000001390345LL",0,0.51469,0,0.42291,2.31376,0,3.57759,19.60549,0.44134,0,0.06363,0,0.08304,0,0,0,0,0,0
"sub_9002000001390757LL",0.05553,9.4142,0,5.08111,3.31576,0,5.19283,4.98228,1.71111,0,0.36437,0,0.6279,0,4.56287,0,0,0,0
"sub_9002000001390837LL",0.0027,7.65837,0,3.45908,2.28524,0,2.56778,9.09705,3.154,0,0.14479,0,0.3782,0,1.46062,0,0.28013,0.34827,0
"sub_9002000001390870LL",0.65797,6.08279,0,0,5.51225,0.08755,0,0.01133,0.44247,0.14192,0.49535,0,0,0,0,0,0,0,0
"sub_9002000001391070LL",0.02799,9.33999,0,5.96161,3.85386,0,1.27915,6.47478,3.0871,0,0.12114,0,0.05008,0,0,0,0,0,0
"sub_9002000001391220LL",0.04248,18.65421,0,4.34993,3.81653,0,2.11003,6.0583,0.88296,0,0.03693,0,0.13603,0,0,0,0,0,0
"sub_9002000001391235LL",0,6.42488,0,1.163,2.67686,0,0.76959,9.62193,0.63998,0,0.02814,0,0.04181,0,9.6592,0,0.17307,0,0.01647
"sub_9002000001391360LL",0.01517,9.94578,0,11.75397,3.00049,0.00366,4.30738,5.78777,2.40459,0,0.03319,0,0.32595,0,0,0,0,0,0
"sub_9002000001391520LL",0.05439,6.88455,0.04788,2.22187,3.78726,0,0.37674,5.92634,0.09903,0,0.02483,0,0.27244,0,0,0,0,0,0
"sub_9002000001391709LL",0,4.2049,0,1.19889,5.01353,0,2.1787,9.9744,3.1913,0,0.00297,0,0.09778,0,0,0,0,0,0
"sub_9002000001392152LL",0.08791,2.19884,0,2.32164,1.82173,0,0.11034,13.91391,3.66757,0,2.69512,0,0,0,0,0,0,0,0
"sub_9002000001392439LL",0.01476,4.9126,0.02867,7.58665,0.02057,0,0.4829,20.04086,0.12506,0,0.0377,0,0,0,0,0.00109,0,0,0
"sub_9002000001392457LL",0.10459,4.67167,0.07008,2.20927,3.01761,0,1.31074,4.1212,1.57896,0,0.00688,0,0.71209,0,1.77943,0,0.00486,0,0
"sub_9002000001392484LL",0.02774,6.56465,0.17989,12.83033,7.36305,0,8.84504,11.79745,3.04374,0,0.00658,0,0.61916,0,0,0,0,0,0
"sub_9002000001392617LL",0.15674,0.71433,0,8.75471,7.01838,0,1.72488,3.34876,0.57991,0,1.20107,0,0.41073,0,0,0,0.159,0,0
"sub_9002000001392662LL",0.51322,8.30425,0.14098,2.08229,2.54771,0,7.2876,0.10532,1.99189,0,0.08721,0,0.12599,0,0,0,0,0,0
"sub_9002000001392831LL",0.11927,2.42402,0.26044,0.84444,1.25255,0.02859,0.92854,4.85521,0.35848,0,0.61215,0,0,0,0,0,0,0,0
"sub_9002000001392958LL",0.0822,6.29924,0.02838,3.10523,4.08477,0,0.46696,0.01556,0.66348,0,0.19262,0,0.13643,0.024,1.46564,0,2.30262,0,0
"sub_9002000001393098LL",0.00994,9.09484,0,0.97227,1.57665,0,0.17742,8.84874,1.07714,0,0.01538,0,0.01346,0,3.85201,0,4.94689,0,0
"sub_9002000001393360LL",0.00206,5.13702,0,4.66919,5.80242,0,1.83114,15.36068,2.33731,0,0.10811,0,0,0,0,0,0,0,0
"sub_9002000001393561LL",0,0.25895,0,1.74207,0.87306,0,3.16465,9.62949,1.65363,0,0,0,0.06752,0,0,0,0,0,0
"sub_9002000001393703LL",0.01587,2.07059,0.02766,1.0464,4.66303,0,5.28689,6.31496,0.21389,0,0.02752,0,0.7135,0,0,0,0,0,0
"sub_9002000001393857LL",0.04278,1.70907,0.0224,3.48578,1.073,0,3.87612,21.77961,1.08316,0,0.31843,0,0,0,0,0,0,0,0
"sub_9002000001394021LL",1.00955,12.28965,0,1.944,1.06093,0.05009,7.02183,2.64303,1.1211,0.00131,0.66232,0,0.26168,0,0,0,0,0,0
"sub_9002000001394077LL",0,11.11553,0,2.55054,8.53913,0,0.83372,22.10597,0.67589,0,0.00615,0,0.12443,0,0.30286,0,0.51372,0,0
"sub_9002000001394273LL",0,2.82984,0,5.36961,5.30148,0,1.54074,11.00926,0.64813,0,0,0,0,0,0,0,0,0,0
"sub_9002000001394578LL",0,4.05821,0.00655,4.04623,0.02105,0,1.80425,3.91792,1.10537,0,0.62643,0.00295,0.14947,0,5.86625,0,0.67244,0.10639,0
"sub_9002000001394602LL",0,8.67871,0,3.58796,4.50954,0,3.1222,8.89892,3.00136,0,0,0,0.1541,0,0,0,0,0,0
"sub_9002000001394740LL",0.02987,8.81966,0.77298,8.71025,1.099,0.02118,1.36229,2.59299,9.30969,0,0,0,0.2622,0,0,0,0,0,0
"sub_9002000001394840LL",0.3029,8.13204,0,7.10367,0,0.03288,4.47514,2.56212,0.51302,0,1.85227,0,0,0,0,0,0,0,0
"sub_9002000001395154LL",0.02452,5.97605,0.05153,2.11644,3.00234,0,2.31324,3.13616,0.84138,0,0.10657,0,0.00673,0,0,0,0.004,0,0.12082
"sub_9002000001395216LL",0.13051,7.41546,0,0.84912,2.82468,0,0.49836,8.67074,0.29752,0,0.03803,0,0.14718,0,0,0,0,0,0
"sub_9002000001395260LL",0.07006,3.88012,0,7.65786,11.47912,0.00038,0.51023,5.46049,0.19307,0,0.00788,0,0.85672,0,0,0,0,0,0
"sub_9002000001395490LL",0.07045,3.52791,0.29814,2.37159,4.03521,0,3.35707,24.10208,3.2822,0,0.15135,0.0205,0.56085,0,6.20104,0,0,0,0
"sub_9002000001395539LL",0.03912,10.39949,0,3.64571,1.62648,0,0.42884,6.79878,0.85386,0,0.01961,0,0.11223,0,2.58296,0,0,0,0
"sub_9002000001395575LL",0.37363,2.36098,0.02647,0.87524,2.1686,0,0.18956,3.19018,1.91806,0,0.00434,0,0,0.13981,0,0,0,0,0.00884
"sub_9002000001396360LL",0,15.35552,0,2.5672,1.58043,0,2.05817,0.69862,0.69983,0,0.01379,0,0.1545,0,0,0,0,0,0
"sub_9002000001396723LL",0.02063,0.18846,0,0.12632,1.75314,0,0.10337,17.77177,0.40399,0,0.05556,0.0017,0.0024,0,3.08894,0,0,0,0
"sub_9002000001397355LL",0,3.40596,0,4.58431,7.96069,0,0.69202,14.06932,0.48157,0,0.06938,0,0.3893,0,7.32551,0,0,0,0
"sub_9002000001397660LL",0.19528,5.93001,0.41285,7.04205,2.48586,0,8.73224,15.48363,0.50732,0,0.3459,0,0.64763,0,0,0,0,0,0
"sub_9002000001397670LL",0.19502,4.48056,0.30427,0.51626,7.6666,0,7.51789,9.34499,0.58402,0,0,0,0.19542,0,0,0,0.82499,0,0
"sub_9002000001397990LL",0,6.12913,0,4.38032,3.1019,0.00799,4.73295,2.58691,0.54703,0,9.17141,0,0.6176,0,0,0,0,0,0
"sub_9002000001398110LL",0.13779,2.93806,0.00523,2.62693,0.73756,0,0.31544,6.31749,0.69534,0,0.07896,0.0118,0,0,0,0,0,0,0
"sub_9002000001398120LL",0.14167,4.77475,0,9.88674,0.73034,0.0752,8.58289,5.64655,1.08211,0.44258,0.23864,0,0,0,0,0,0,0,0
"sub_9002000001398693LL",0,1.37356,0,1.0528,3.66401,0,9.87875,10.59713,2.78607,0,0.21193,0,0.17374,0,0,0,0,0,0
"sub_9002000001399430LL",0.00506,2.53322,0,6.16514,2.5549,0,2.21802,5.98745,0.48907,0,0.44099,0,0.12464,0,0,0,0,0,0
"sub_9002000001399449LL",0,4.34747,0,10.47161,6.99444,0,4.11782,5.27013,0.43435,0,0.2323,0,1.0658,0,0,0,0,0,0
"sub_9002000001399800LL",0,4.96617,0,6.55162,9.59402,0,0.78338,8.65175,3.23772,0,0.01658,0,0.38868,0,0.54667,0,0,0,0
"sub_9002000001399940LL",0.07271,3.09234,0,2.03936,2.6764,0,6.29852,14.62264,2.5934,0,0.46363,0,0.34,0,2.17426,0,0,0,0
"sub_9002000001400540LL",0.04916,6.7117,0,3.993,1.73318,0,1.71409,4.95127,0.82923,0,0.10466,0,0.19838,0,0.01097,0,0,0,0
"sub_9002000001400764LL",0.645,7.06369,0.07838,5.2857,1.82101,0,0.45677,6.11423,1.09174,0,0.04011,0,0.08058,0,0,0,0,0,0
"sub_9002000001400826LL",0.18307,0.25435,0.00945,5.69231,3.06155,0,3.72216,11.64938,1.78857,0,0.15991,0,0.36613,0,0,0,0,0,0
"sub_9002000001400933LL",1.40111,4.85056,0,6.2179,3.33068,0,4.17309,9.68219,1.01719,0,0.06809,0,0.33598,0,0,0,0,0,0
"sub_9002000001401140LL",0.11619,7.42969,0.10568,3.6712,1.30894,0,0.98641,4.80438,1.24284,0,0.05355,0,0.01294,0,9.39191,0,0,0,0
"sub_9002000001401313LL",0.03028,3.71758,0,3.36319,3.06418,0,6.01473,5.92499,3.92183,0,1.54225,0,0.49823,0,0,0,0,0,0
"sub_9002000001401430LL",0,7.18429,0,4.7801,1.36097,0.00271,4.03132,0.00536,0.39267,0,0,0,0.12214,0,0,0,0,0,0
"sub_9002000001401450LL",0.05154,7.74884,0,8.8338,4.03289,0,1.88845,0,2.91271,0,0,0,0.26115,0,0,0,0,0,0
"sub_9002000001401743LL",0.00458,8.48268,0.10276,2.85734,2.11627,0,2.18375,15.69009,0.97636,0,0.00297,0,0.09715,0,4.69994,0,0,0,0
"sub_9002000001402221LL",0.30368,9.03921,0,2.16395,2.02501,0,0.13368,3.32322,1.83984,0,0.20027,0,0.01081,0,0.09209,0,0,0,0
"sub_9002000001402491LL",0.02578,2.07952,0,3.84946,2.97549,0,5.13999,0.02203,0.62369,0,0,0,0,0,0,0.12941,3.98089,0.0927,0
"sub_9002000001402624LL",0,2.29328,0,5.57084,4.84413,0,2.2102,11.23312,3.2785,0,0.1931,0,0.09295,0,0,0,0,0,0
"sub_9002000001402970LL",0,15.9597,0,3.86769,2.95649,0,2.00194,4.88668,1.88831,0,0.11167,0,0.14015,0,3.00989,0,0,0,0
"sub_9002000001402983LL",0.08612,9.14099,0,11.35869,4.82462,0,1.21423,15.52697,2.83734,0,0.05737,0,0.60891,0,1.18602,0,0,0,0
"sub_9002000001403309LL",0,4.96439,0.02222,2.62672,8.56567,0,1.64255,9.68773,1.66228,0,0.31868,0,0.26967,0,0,0,0,0,0
"sub_9002000001403452LL",0,2.19358,0,2.3359,4.02917,0,0.28499,4.13142,1.99384,0,0,0,0.08463,0,0,0,1.07702,0,0
"sub_9002000001404066LL",0.03027,10.05351,0,4.36358,3.51688,0,0.97568,7.75186,2.34994,0,0.41079,0,0.09013,0,0,0,0,0,0
"sub_9002000001404594LL",0.01596,5.55127,0,3.56093,3.03714,0,1.54183,16.29513,1.8479,0,0.00793,0,0.15009,0,0,0,0,0,0
"sub_9002000001405018LL",0,1.71457,0,1.94021,1.78114,0,1.82898,15.57873,1.27375,0,0,0,0.06993,0,0,0,0,0,0
"sub_9002000001405564LL",0,4.44647,0,0.52776,1.3082,0.00294,0.00106,6.48118,0.00127,0,0.01066,0,0,0,2.71062,0,1.07767,0.04808,0
"sub_9002000001405958LL",0.00555,3.83511,0,0.718,1.89292,0.0144,5.76711,7.44693,0.68311,0,0.27492,0,0.10829,0,1.65819,0,0,0.00102,0
"sub_9002000001406060LL",0,4.79347,0,4.48359,9.66294,0,0.63237,12.45716,2.48605,0,0.00944,0,0.16427,0,1.36978,0,0,0,0
"sub_9002000001406340LL",0,9.30295,0,7.027,2.73762,0,3.77339,9.47532,0.81033,0,0.66537,0,0.11125,0,5.15027,0,0,0,0
"sub_9002000001406680LL",0.0057,12.08642,0.00657,4.54546,5.45183,0,9.68888,6.978,2.07016,0,0.00186,0,1.78178,0,0.00201,0,0.0226,0.33852,0
"sub_9002000001406700LL",0.00854,0.27108,0.36208,2.1196,0,0.51572,28.77635,3.84446,0.01774,0.00736,0.93741,0.03487,0,0,0,0,0,0,0
"sub_9002000001406893LL",0.06297,0.01846,0,0.01714,4.58977,0,8.02226,11.31055,3.21902,0,0.14682,0,0,0,0,0,0,0,0
"sub_9002000001407430LL",0.01782,9.81393,0,4.23419,2.1649,0.00556,1.74559,4.84451,0.78249,0,0.4353,0,0.0058,0,1.00523,0,0.00584,0,0
"sub_9002000001407620LL",0,6.53489,0,4.48761,3.53991,0,3.08118,7.04617,0.99989,0,0.61986,0.00321,0.04477,0.00167,0,0,0,0,0
"sub_9002000001407774LL",0,14.56961,0,3.20398,3.19097,0,1.12736,19.09517,0.93079,0,0.04161,0,0.28802,0,0,0,0,0,0
"sub_9002000001408172LL",0,11.83981,0,4.91446,2.90126,0.01356,4.012,7.43525,5.53749,0,0.02359,0,0.1555,0,0,0,0,0,0
"sub_9002000001408181LL",0.00254,3.5748,0,0.0474,0.85289,0.01382,0.49017,17.10658,3.55796,0,0.00363,0,0.13698,0,7.43323,0,0,0,0.15659
"sub_9002000001408388LL",0.00462,5.99005,0,3.68166,1.96054,0,1.40409,10.59813,1.80271,0,0.01141,0,0.04181,0,6.37544,0,0,0,0
"sub_9002000001408575LL",0.01373,5.92497,0,4.00589,3.6838,0,1.00992,5.654,1.20582,0,0.00462,0,0.0465,0,0,0,0.0113,0,0
"sub_9002000001409509LL",0,4.43996,0.0848,4.53788,1.18339,0.00686,4.3496,3.21402,0.6987,0.00265,0.84536,0,0.35192,0,0,0,0,0,0
"sub_9002000001409625LL",0.03663,0.11748,0.00481,1.72531,0.00527,0,1.13943,5.46013,0.81262,0.01065,0.03611,0,0.1669,0,0,0,0.03083,0,0
"sub_9002000001409895LL",0.06687,5.39001,0.03482,1.51147,4.33266,0,1.75501,10.3919,4.64618,0,0.60715,0,0.01451,0,3.94188,0,0,0,0
"sub_9002000001410009LL",0,5.00834,0,0.85136,4.06214,0,2.84637,6.34853,2.94754,0,0.79835,0.01771,0.07901,0,0,0,0,0,0
"sub_9002000001410321LL",0.01173,3.35397,0,8.56942,9.70929,0,0.41555,12.18077,5.24949,0,0.02496,0,0.81086,0,0,0,0,0,0
"sub_9002000001410650LL",0.46895,3.97315,0,0.18113,1.98657,0,0.8925,3.1079,2.04682,0,0.10667,0.12796,0.15324,0,0,0,0,0,0
"sub_9002000001410920LL",0,6.21351,0.17487,3.19249,2.3156,0.44373,9.34886,11.91975,3.50175,0,0.95794,0,0,0,0,0,0,0,0
"sub_9002000001411006LL",0.19792,0.51301,0,2.03467,3.44657,0.01125,5.83949,5.44409,2.04757,0,0.53103,0,0.11739,0,0,0,0,0,0
"sub_9002000001411015LL",0.06863,7.11272,0,5.95242,3.58989,0,1.011,7.30061,2.60363,0,0.67367,0,0.18931,0,0,0,0,0,0
"sub_9002000001411196LL",0,3.14458,0,4.63559,7.60591,0,0.57513,11.54006,1.36792,0,0,0,0.15647,0,0,0,0,0,0.01329
"sub_9002000001411392LL",0.01824,0.29001,0,0.00447,0.66811,0.00784,0,26.12535,0.31416,0.00977,0.08499,0,0,0,0,0,0,0,0
"sub_9002000001411679LL",0.44543,5.56677,1.00648,2.8392,4.97401,0,1.46667,4.40612,1.21326,0,0,0,0,0,0,0,0,0,0
"sub_9002000001411900LL",0.02931,7.64576,0,10.88969,3.50222,0,5.26327,4.6487,1.17135,0,0.50791,0,0.27143,0,0,0,0,0.31524,0
"sub_9002000001412150LL",0.27338,6.58065,0.03473,1.60118,3.68868,0,1.44777,5.97661,1.16581,0,0.74112,0,0.01104,0,0,0,0,0,0
"sub_9002000001412424LL",0.02863,10.82854,0,4.05427,5.45237,0.03196,1.9759,1.01966,2.22225,0,0.51803,0,0.67462,0,0,0,0,0,0
"sub_9002000001412522LL",0.28277,7.97845,0.02331,3.93168,2.70799,0,0.76943,10.02379,7.47471,0,0.30087,0,0.14795,0,0,0,0,0,0
"sub_9002000001412872LL",0.06333,2.96773,0,5.87158,4.34909,0,11.03733,20.92772,5.66544,0,0.13047,0,0.51998,0,0,0,0,0,0
"sub_9002000001413397LL",0.51828,3.78298,0.15519,1.1246,1.16712,0,2.97143,3.95807,0.90889,0,0.33734,0,0,0,0.9097,0.00618,0,0,0
"sub_9002000001413539LL",0.04508,4.98596,0,9.42107,2.77502,0.06846,10.16558,4.46112,3.46162,0,0.0662,0,0.2363,0,0,0,0,0,0
"sub_9002000001413750LL",0.0144,0.6245,0,1.05191,1.49388,0.66299,0.60329,14.16781,1.68102,0,1.27662,0,0,0,0,0,0.15446,0.00113,0
"sub_9002000001413760LL",0.01304,12.14224,0,1.58568,5.05685,0,1.03719,15.42819,2.099,0,0.0083,0,0.55766,0,0,0,0,0,0
"sub_9002000001414035LL",2.46043,6.62429,0,1.31554,0.42566,0.09323,0.78279,0.45708,0.04802,0,2.01238,0,0,0,0,0,0,0,0
"sub_9002000001414420LL",0,7.64278,0,9.23475,3.05578,0,18.24605,11.93559,0.35406,0,0,0,0.77364,0,0,0,0,0,0
"sub_9002000001414966LL",0.07139,2.39984,0,0.50513,3.43725,0.03001,0.27947,18.94912,1.01002,0,0.22055,0,0.09425,0,0,0,0,0,0
"sub_9002000001415020LL",0.24173,7.71122,0.56907,3.96979,3.94995,0.09419,3.64551,4.20048,4.8203,0,0.62016,0,0.40828,0,0,0,0,0,0
"sub_9002000001415560LL",0.32754,9.5207,0.06696,3.53337,2.05693,0,1.48849,7.22739,3.07083,0,0.09365,0,0.31243,0,3.01464,0,0,0,0
"sub_9002000001415730LL",0.03674,10.78958,0,5.81889,2.35416,0,1.27008,5.10974,1.6803,0,0.09804,0,0.27449,0,0,0,0,0,0
"sub_9002000001415940LL",0.22337,7.42721,0.02219,4.57514,0,0.1254,4.49729,6.66902,0.00062,0.01036,0.99252,0,0,0,0,0,0,0,0
"sub_9002000001416640LL",0.05913,16.14714,0.50411,7.16004,3.00976,0,1.98565,0.0074,1.32345,0,0.79495,0,0.02384,0,0,0,0,0,0
"sub_9002000001416675LL",0.1094,2.44182,1.76147,2.12808,3.49758,0,2.70804,6.29234,0.98597,0,0.38387,0,0,0,0,0,2.96219,0,0
"sub_9002000001417270LL",0.06976,4.04597,0.33553,6.22452,4.49393,0.452,26.76489,2.93373,0,0,0,0,0.27737,0,0,0,0,0,0
"sub_9002000001417970LL",0.00905,9.30752,0.00012,5.58075,1.66181,0,2.27296,6.11076,1.77167,0,0.0182,0,0.57181,0,4.44792,0,7.64618,0,0
"sub_9002000001418010LL",0,10.71159,0,0.92979,3.72493,0,1.56941,8.36698,1.96989,0,0,0,0.06033,0,0,0,0,0,0
"sub_9002000001418633LL",0,6.90798,0.11979,2.05888,0.97636,0,2.97079,21.12483,0.22106,0,0,0,0,0,0,0,0,0,0
"sub_9002000001418830LL",0.0563,11.00564,0,2.2912,2.56685,0,5.09171,3.03672,0.45093,0,0.11221,0,0.23268,0,0,0,0.00192,0,0
"sub_9002000001418974LL",0.27249,6.57098,0,2.75961,5.44945,0,2.85096,3.65305,0.91595,0,0.2721,0,0.37981,0,0.80901,0,0,0,0
"sub_9002000001419370LL",0.03413,1.79072,0,8.91287,4.07237,0,15.41878,23.05629,2.30401,0,0.01149,0.00111,1.58833,0,0,0,0.62901,0.09691,0
"sub_9002000001419443LL",0.00031,6.04298,0,3.04413,1.55654,0,1.58151,2.30697,0.42824,0,0.00739,0,0.15175,0,0,0,0.18772,0,0
"sub_9002000001419720LL",0.0304,3.81826,0,0,0,0,0,13.74982,1.80473,0,0.2206,0,0,0,0,0,9.5557,0.1194,0
"sub_9002000001419730LL",0,6.83669,0.0262,17.59061,2.80034,0,13.7777,4.26676,0.51904,0,0.01401,0,0,0,0.00573,0,0,0,0
"sub_9002000001420140LL",0.19484,4.23428,0,2.16221,6.66592,0,19.09741,1.71977,0.85005,0,0.23816,0,0.30004,0,0,0,0,0,0
"sub_9002000001420408LL",0,10.67263,0,5.01908,11.14183,0,1.59407,10.85668,1.24354,0,0.03428,0,1.10816,0,0,0,0,0,0.00439
"sub_9002000001420800LL",0,9.40112,2.60311,0.25497,0.66856,0.00207,5.50136,0.001,0.30571,0,0.0943,0,0.14533,0,0,0,0,0,0
"sub_9002000001420847LL",0.05685,7.30359,0,4.80411,4.43483,0.00322,5.51918,2.45153,3.55017,0,0.10009,0,0.53219,0,0,0,0,0,0
"sub_9002000001421030LL",0.04694,8.21938,0,4.20535,8.78168,0,3.13007,7.87031,3.80601,0,0.49218,0,0.14401,0,0,0,0,0,0
"sub_9002000001421399LL",0.1863,10.77592,0,3.63922,2.80193,0,1.75682,8.85326,0.11998,0,0.00402,0,0.41176,0,0,0,0,0,0
"sub_9002000001421675LL",0,4.5083,0.05202,2.39704,3.67922,0,0.67292,5.64152,1.35991,0,0.89875,0,0.00888,0,0,0,0,0,0
"sub_9002000001421826LL",0.27496,5.68818,0.0475,3.79972,2.91981,0,0.94926,7.59368,1.24886,0,0.08297,0,0.11092,0,0.88648,0,0.02426,0,0
"sub_9002000001421850LL",0.10697,2.94541,0,2.42139,2.08073,0,2.46267,4.66615,0.24833,0,0.06175,0,0.02198,0,5.07374,0.00531,0,0,0
"sub_9002000001422117LL",0.51013,9.215,0,9.30046,3.01656,0.01027,3.42727,3.84547,0.65468,0,0.17955,0,0.6925,0,0,0,2.09176,0,0
"sub_9002000001422322LL",0.10124,5.39225,0,2.94177,2.6453,0,0.97174,4.7541,0.21003,0,0.00847,0,0.09687,0,3.25789,0,0.30174,0,0
"sub_9002000001422370LL",0,9.78641,0,5.15147,1.60707,0.00231,0.59243,16.72389,2.90271,0,0.4458,0,0.0167,0.20145,0,0,0,0,0
"sub_9002000001422430LL",0.06226,5.46871,0.01388,1.56808,2.17943,0,0.44133,9.2517,0.71965,0,0,0,0.38391,0,2.30061,0,0,0,0
"sub_9002000001422663LL",0,3.42563,0,1.91542,3.72507,0,8.56925,3.31191,0.50448,0,0.44352,0,0.2883,0,0,0,0,0,0
"sub_9002000001423517LL",0.10736,12.29401,0,5.82524,2.72569,0,6.54181,13.77482,1.57246,0,0.03707,0,0.02414,0,0,0,0,0,0
"sub_9002000001423590LL",0,0.88222,0,0.60534,1.91329,0,0.81953,8.2132,0.70716,0,0.02605,0,0.00438,0,0,0,0.03505,0,0
"sub_9002000001423894LL",0.03862,11.50327,0,2.87406,2.51668,0,1.86914,6.73471,2.1743,0,0.89892,0,0.38851,0,1.01541,0,0,0,0
"sub_9002000001423910LL",0.07608,10.89167,0.0141,2.30693,2.24403,0.0099,1.39621,6.77713,0.86179,0,0,0,0.28769,0,0.03002,0,0,0,0
"sub_9002000001423970LL",0.01849,1.83672,0,8.42714,9.94903,0,6.87822,0.01478,1.43379,0,0.02126,0,0,0,0,0,0.05357,0.568,0
"sub_9002000001424256LL",0,7.1869,0,7.07806,8.57314,0,1.26172,7.24454,3.15248,0,0.0416,0,0.05073,0,0.13681,0,0,0,0
"sub_9002000001424416LL",0.20843,4.21148,0.60273,4.40397,1.53213,0.15526,1.19986,0.00165,0.96106,0,0.13025,0,0,0,0,0,0,0,0
