"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"IBD_610",0.00599,3.89534,0.00275,0.01151,0,0,0.03001,0,0.00216,0,0.22887,0,0,0,0,0,0,0,0
"IBD_611",5.52086,2.45307,2.5477,0,0.04705,0.00156,0.00596,0.0024,0,0,0.12055,0,0.06333,0,0,0,0,0,0
"IBD_612",4.09388,7.69818,1.7178,0.1748,0.54205,0.313,1.24791,0,0.1081,0,1.15859,0.05182,0,0,0,0,0,0,0
"IBD_613",2.00733,4.16367,2.41109,0.02363,0.29721,0.83689,0.34321,0,0.0256,0,0.51269,0.05183,0,0,0,0,0,0,0
"IBD_614",0,8.69241,0,0,3.84541,0,1.52567,0.64888,1.1329,0,0,0.00595,0,0,1.33338,0,0,0,0
"IBD_615",0,11.1921,0,0,0.88487,0,0.91612,0.20357,0.50257,0,0,0.00808,0,0,0.55533,0,0,0,0
"IBD_616",0.06041,8.12982,0.05884,0,0.88015,0,2.99352,0.61054,0.13903,0,0.03387,0,0,0,0.31779,0,0,0,0
"IBD_617",0,14.80449,0,0,3.27232,0,3.35351,1.58306,1.39178,0,0,0,0,0,0.40742,0,0,0,0
"IBD_618",0,2.01101,0,0,0.51993,0,0.89595,0.16351,0.02183,0,0,0,0,0,0.16818,0,0,0,0
"IBD_619",6.70977,5.23106,0,0.05116,0.01846,0.18075,0.31293,0.0615,0,0,12.27888,0.00053,0,0,0,0,0,0,0
"IBD_620",0.53732,5.88008,1.33033,1.04222,0.65671,0,2.27169,0,0.11017,0,0.21121,0,1.05275,0,0,0,0,0,0
"IBD_621",3.9202,10.54433,22.07893,0.1629,0.07657,0,0.10493,0,0,0,1.74586,0,0.11141,0,0,0,0,0,0
"IBD_622",3.39398,5.95036,30.64103,0.36297,0.40575,0,0.93761,0.00907,0.11089,0,1.58769,0,0.04483,0,0,0,0,0,0
"IBD_623",3.8652,6.77967,24.00818,0.16622,0.12321,0,1.3296,0.00459,0.00241,0,3.29425,0,0.08372,0,0,0,0,0,0
"IBD_624",3.59039,5.45876,33.30929,0.08783,0.10474,0,0.52421,0,0.00724,0,0.87414,0,0.02169,0,0,0,0,0,0
"IBD_625",0,2.2067,2.95414,0.15825,0.19882,0,0.54378,0,0,0,0,0.02585,0.01598,0,0,0,0,0,0
"IBD_626",0,2.90712,3.64908,0.07697,0.06669,0,0.40337,0,0,0,0.01885,0,0,0,0,0,0,0,0
"IBD_627",0.08749,5.69019,4.53814,0.20146,0.23368,0,0.30149,0,0,0,0.00071,0,0,0,0,0,0,0,0
"IBD_628",0,4.13025,1.28639,0.08243,0.14379,0,0.39013,0,0,0,0.08109,0.013,0.07763,0,0,0,0,0,0
"IBD_629",0,0,0,0,0,0,0,0,0,0,0,0,0,1.23526,0,0,0,0,0
"IBD_630",0,31.93269,0,0.02794,0,0,0,0.00076,0,0.02021,0,0,0,0,0,0,0.03081,0,0
"IBD_631",0,14.03432,0,0.31639,0,0,1.99491,0,0,0,0,0,0,0,0,0,0.05201,0,0
"IBD_632",0,44.98129,0,0.58182,0,0,0.89505,0.00104,0,0,0,0,0,0,0,0,0.00582,0,0
"IBD_633",0.21825,10.56563,0.09647,0.00157,0,0,0,0.24278,0,0,0,0,0,0,0.19109,0,0,0,0
"IBD_634",0.29677,3.8257,0,0,0.04845,0,0.0065,0.09175,0.00314,0,0.13097,0,0,0,0,0,0,0,0
"IBD_635",0,10.52429,0,0,4.68088,0,4.93999,1.18621,0.95889,0,0,0,0,0,0.87962,0,0,0,0
"IBD_636",0,7.14282,0,0,0.0931,0,0.52457,0.17314,0.09082,0,0.42396,0,0,0,0.0875,0,0,0,0
"IBD_637",0,24.24922,0,0,1.81873,0,0.84324,0.1349,0,0,0,0,0,0,0,0,0,0,0
"IBD_638",0.28166,10.32021,0,0,1.63383,0,0.429,0.81442,0.16146,0,0.08529,0,0,0,0.2672,0,0,0,0
"IBD_639",0.00294,20.49115,0,0,1.15959,0,2.07597,0.28835,0.19806,0,0,0,0,0,0.29642,0,0,0,0
"IBD_640",0,12.54606,0,0,0,0,5.39381,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_641",8.11155,0.00094,0,0.12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_642",10.12966,6.752,0,0.50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_644",0.02048,38.45805,0,0,1.08574,0,0.12762,6.77087,0.02504,0,0.09201,0,0.02516,0,0.78804,0,0,0,0
"IBD_645",0,26.44424,0,0,0.47789,0,0.08411,2.30069,0,0,0,0,0,0,0.41621,0,0,0,0
"IBD_646",0.022,19.49974,0,0,0.59079,0,0.20485,4.51915,0.05532,0,0.01363,0,0.00245,0,0.77819,0,0.01134,0,0
"IBD_647",0.00489,23.69802,0,0,0.47409,0,0.16819,7.82127,0.00593,0,0.03268,0,0.00616,0,1.05179,0,0,0,0
"IBD_648",0.19435,13.61437,0.07585,0,0.35482,0,0.38811,3.34896,0.00353,0,0.27918,0.00057,0.01073,0,0.74912,0,0,0,0
"IBD_649",0.1569,30.97017,0,0,0.59076,0,0.23167,8.59926,0.04046,0,0.0014,0,0.03628,0,1.0815,0,0,0,0
"IBD_650",0.01909,2.35551,0.02596,0.35208,0,0,0.29921,0.02558,0.06202,0,0.21787,0.00307,0,0,0,0,0,0,0
"IBD_651",3.32562,4.01445,0.46364,0,0,0.01159,0,0,0,0,0.96196,0,0,0,0,0,0,0,0
"IBD_652",10.54731,4.08224,0.04152,0,0.02326,0.1219,0.30735,0.12725,0,0,5.18728,0,0,0,0,0,0,0,0
"IBD_653",5.23832,4.88803,4.49546,0,0.03962,0.91009,0,0.0131,0,0,0.03996,0,0.0167,0,0,0,0,0,0
"IBD_654",4.48442,10.47073,3.58551,0.04202,0.20779,0.40779,0.04909,0.06576,0.00098,0,0.04486,0,0.78653,0,0,0,0,0,0
"IBD_655",2.05024,4.24554,1.46297,0.00096,0.097,0.07297,0,0.0179,0.00023,0,0.04277,0,0.05939,0,0,0,0,0,0
"IBD_656",3.30675,5.58275,1.12896,0,0,0.00698,0,0,0.00346,0,0.02455,0,0.03902,0,0,0,0,0,0
"IBD_657",7.03655,7.18365,3.56276,0.04203,0.11769,0.23126,0.02429,0.0367,0,0,0.10771,0.01071,0.25964,0,0,0,0,0,0
"IBD_658",7.66939,8.35982,3.48242,0.16316,0.38007,0,3.62001,0,0.03188,0,0.79362,0.09328,0,0,0,0,0,0,0
"IBD_659",2.53375,5.99736,2.70607,0.26293,1.01019,0,2.64974,0,0.22638,0,1.51205,0.03491,0,0,0,0,0,0,0
"IBD_660",1.99467,14.07844,3.11051,1.37552,0.30475,0.09458,3.0177,0,0.21651,0,0.22255,0.03018,0,0,0,0,0,0,0
"IBD_661",0.00047,2.57279,0.0477,0.01642,0,0,0.00086,0.29703,0.00629,0,0,0,0.00123,0,0.04967,0,0,0,0
"IBD_662",0.01326,15.14271,0.17085,0.4608,0,0,0.08176,3.03458,0.05255,0,0,0,0.06206,0,0.29832,0,0,0,0
"IBD_663",0.17777,11.75873,5.23943,0.83414,0,0.00714,0.08071,1.60833,0.01665,0,0.42836,0,0.13544,0,0.49173,0,0,0,0
"IBD_664",0.00441,14.08434,0.05605,0.33796,0,0,1.71964,0,0.71598,0,1.09876,0,0.08085,0,0,0,0,0,0
"IBD_665",0.02546,6.39724,0.00293,0.06608,0,0,0.7701,0.00518,0.74828,0,0.55623,0,0,0,0,0,0,0,0
"IBD_666",0.00926,2.57012,0.0232,0.05692,0,0,0.12156,0,0.17472,0,0.51324,0,0.0149,0,0,0,0,0,0
"IBD_667",5.47287,5.82318,0,0.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_668",4.329,4.24213,0.06404,0.38051,0,0,0,0,0,0,0,0.00484,0,0,0,0,0,0,0
"IBD_669",0,0.58952,0,0,0.09294,0,0.10254,0.06033,0.0426,0,0.00477,0,0,0,0.00112,0,2.46912,0.63565,0.03953
"IBD_670",0,0,0,0,0,0,0,0,0,0,0,0,0,0.14345,0,0,0.01619,0,0
"IBD_671",1.61788,0,0,0,0.54269,0,0,0,0,0,0,0.0028,0,0.05617,0,0,0,0,0
"IBD_672",11.18095,5.40019,0,0.07767,0.0056,0.02129,0.30464,0.04004,0,0,2.46611,0,0,0,0,0,0,0,0
"IBD_673",10.90218,1.98927,0,0.01882,0.02048,0.29339,0.25833,0.12991,0,0,7.82513,0,0,0,0,0,0,0,0
"IBD_674",0,4.12075,0.03463,0.04872,0,0,0.25082,0,0,0,0.25881,0,0.13887,0,0,0,0,0,0
"IBD_675",0.26916,27.92175,0,0,1.39734,0,1.28105,2.52183,0.09189,0,0.03684,0,0,0,0.76922,0,0,0,0
"IBD_676",0.41013,19.19842,0,0,0.48382,0,0.20048,0.62918,0.01591,0,0.01783,0,0,0,0.20555,0,0,0,0
"IBD_677",0.08882,12.62991,0.24843,0.01879,0.3962,0,0.12765,0.7749,0.11362,0,0.01371,0,0.01104,0,0.26359,0,0,0,0
"IBD_678",0.24629,40.48869,0,0,1.05892,0,0.80006,2.6786,0.35874,0,0.01166,0,0.09484,0,1.2717,0,0.26315,0.03839,0
"IBD_679",0,24.67241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_680",0.30573,36.70928,0,0,1.23218,0.00092,0.27044,2.73992,0.07186,0,0.19025,0,0.02547,0,0.78144,0,0,0,0
"IBD_681",1.50149,10.27847,8.1373,0.79595,0.74875,0,1.29554,0,0.00407,0,2.57842,0.00192,0.23056,0,0,0,0,0,0
"IBD_682",2.3611,1.03836,18.62136,0.15907,0.25095,0,0.06586,0,0,0,2.42868,0,0.06001,0,0,0,0,0,0
"IBD_683",4.16151,4.07776,27.92751,0.09758,0.1269,0,0.61871,0,0,0,3.48375,0,0.01341,0,0,0,0,0,0
"IBD_684",4.06265,2.92292,29.16578,0.05283,0.00974,0,0.06435,0,0,0,4.32608,0,0.04702,0,0,0,0,0,0
"IBD_685",4.8334,10.50873,8.2809,0.66361,0.36789,0,0.64083,0,0,0,8.29314,0,0.39678,0,0,0,0,0,0
"IBD_686",3.33528,4.677,21.85771,0.11931,0.1261,0,0.91101,0,0,0,1.63957,0,0.12375,0,0,0,0,0,0
"IBD_687",4.23782,13.33828,0.4576,0.09075,0.05107,0.342,0.32786,0.02457,0,0,25.11102,0,0,0,0,0,0,0,0
"IBD_688",0.88854,20.99178,0.09392,0.62754,0.03988,0.01153,1.3302,0.19647,0.0257,0,3.52029,0,0.0108,0,0,0,0,0,0
"IBD_689",4.65887,8.24345,0.0435,0.04052,0.0276,0.51428,0.13862,0.03872,9e-04,0,32.82838,0,0,0,0,0,0,0,0
"IBD_690",2.11175,2.99484,0.14843,0.0272,0.01514,0.17302,0.06735,0.02422,0,0,29.56421,0.00027,0,0,0,0,0,0,0
"IBD_691",3.29308,11.854,22.48646,0,0,0,0,0.27125,0,0,0,0,0,0,0,0,0,0,0
"IBD_692",6.54121,20.32114,13.15585,1.57257,0,0,0,0.54594,0,0,0,0,0,0,0,0,0,1.12785,0
"IBD_693",19.88746,7.44966,30.4096,1.14391,0,0,0,0.20275,0.18879,0.03005,0,0,0,0,0,0,0,0,0
"IBD_694",1.36164,13.1332,3.7618,4.83495,0,0,0,0.31981,0.52213,0,0,0,0,0.0229,0,0,0.01537,0,0
"IBD_695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_696",13.50673,13.97115,22.23455,1.56678,0,0,0,0.12826,0.12862,0,0,0,0,0,0,0,0,0,0
"IBD_697",0.06898,10.4069,4.70206,0.24242,0.63251,0,0.37192,0,0.04779,0,4.29733,0.06397,0,0,0,0,0,0,0
"IBD_698",3.09404,2.35367,0,0.00797,0.00583,0,0,0.00586,0,0,0.0295,0,0,0,0,0,0,0,0
"IBD_699",2.05085,8.1976,0,0.09162,0.27292,0,0.09074,0.00236,0.0057,0,0.01022,0,0.0036,0,0,0,0,0,0
"IBD_700",0.05314,0.01816,1.82773,0.02389,0.16832,0,0.09861,0,0.02652,0,1.31181,0,0,0,0,0,0,0,0
"IBD_701",0.40508,1.70265,1.91809,0.17186,0.09385,0,0.0056,0,0.02274,0,0.9333,0,0,0,0,0,0,0,0
"IBD_702",0.11091,2.20092,2.33683,0.21845,0.32093,0,0.03921,0,0.01851,0,0.6312,0,0,0,0,0,0,0,0
"IBD_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_704",0.92207,13.03663,0,0.00972,1.20164,0,0.04997,2.97985,0.2153,0,0,0,0,0,0,0,0,0,0
"IBD_705",0.00667,2.10388,0.00376,0.06496,0,0,0.30583,0,0.23386,0,3.07493,0,0.01212,0,0,0,0,0,0
"IBD_706",0.24063,5.81376,0.00213,0.84601,0,0,0.64788,0.05517,0.63624,0,5.26678,0,0,0,0,0,0,0,0
"IBD_707",1.95843,1.31326,0,0.09288,0.02429,0.03455,0.17238,0.01736,0,0,41.3115,0,0,0,0,0,0,0,0
"IBD_708",2.4122,1.93387,0,0.21752,0.01355,0.024,0.1426,0.0478,0.00144,0,34.71093,0,0,0,0,0,0,0,0
"IBD_709",3.65509,2.80048,0,0.11772,0.01634,0.07486,0.25187,0.06588,0,0,26.07192,0,0,0,0,0,0,0,0
"IBD_710",5.85238,0,0,0,0.22261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_711",0,1.11681,4.90617,3.15855,1.79743,0,2.72476,0,0,0,0.11341,0.03124,0.30663,0,0,0,0,0,0
"IBD_712",0,2.34159,28.99813,0.82777,0.20006,0,1.84773,0,0,0,0.05968,0.02097,0.09961,0,0,0,0,0,0
"IBD_713",0,2.62114,6.18572,0.1446,0.1122,0,0.21932,0,0,0,0.06949,0.01017,0.00721,0,0,0,0,0,0
"IBD_714",0,17.9422,0,1.99114,0,0,1.48847,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_715",0,10.94128,0,10.70535,0,0,0.64633,0,0,0.02779,0,0.03447,0,0,0,0,0.22268,0,0
"IBD_716",0,23.37361,0,1.76712,0,0.39355,1.62645,0,0,0.00533,0,0.14084,0,0,0,0,0,0,0
"IBD_717",0,26.58398,0,7.07691,0,1.01054,3.11935,0,0,0,0,0.06007,0,0,0,0,0.07415,0,0
"IBD_718",0.72944,24.52615,0,2.73325,0.72702,0,0.80118,0,0.34305,0,0,0,0,0,0,0,0,0,0
"IBD_719",3.10473,26.66107,0,0,0,0,0.00069,0.0815,0.17134,0,0.05204,0,0,0,0.12284,0,0,0,0
"IBD_720",2.92047,20.10846,0,0,0,0,0,0.01529,0.05752,0,0.00348,0,0,0,0.04142,0,0,0,0
"IBD_721",3.01932,19.7518,0,0,0,0,0,0.0667,0.22075,0,0.05031,0,0,0,0.02641,0,0,0,0
"IBD_722",0.46363,3.46716,1.28594,1.35194,0.54878,0.0018,1.62487,0,0.24599,0,2.50055,0,0.01648,0,0.00348,0,0,0,0
"IBD_723",0.16787,14.73281,1.15517,0.28373,0,0,0.05532,1.9748,0.0273,0,0.01691,0,0.05814,0,0.36567,0,0,0,0
"IBD_724",0.79238,2.65172,0.0448,0,0,0.00195,0,0.03348,0.00691,0,0.06561,0,0,0,0,0,0,0,0
"IBD_725",0.27097,9.43198,0.92521,0.23937,0,0.00479,0.01481,0.13623,0.02058,0,0.24574,0,0,0,0.06356,0,0,0,0
"IBD_726",0.30606,0.93735,0.15373,0.03022,0,0,0.00532,0.17604,0.01193,0,0.00694,0,0.00375,0,0.02475,0,0,0,0
"IBD_727",0,22.54705,0,0,1.55894,0,1.12168,1.32842,0.77835,0,0.43077,0,0,0,1.3281,0,0.15635,0,0
"IBD_728",0,9.62698,0,0,0,0,0,0.24553,0.18271,0,1.72911,0,0,0,0.22014,0,0,0,0
"IBD_729",0,0.3351,0,0,2.46989,0,1.8281,1.0503,0,0,1.12711,0,0,0,0.16492,0,0,0,0
"IBD_730",0,13.13384,5.64095,0,1.80016,0,0.39403,0.80606,0,0,0.15264,0,0,0,0.50741,0,0.16787,0,0
"IBD_731",0,8.1545,0,0,0.43388,0,1.4037,0.48064,0,0,0,0,0,0,0.08544,0,0,0,0
"IBD_732",0,2.59289,0,0,2.04602,0,0.49209,0.44503,0.20974,0,0.118,0,0,0,0.38433,0,0,0,0
"IBD_733",2.20986,3.84046,0,0.10106,0.01473,0.16758,0.12138,0.02793,0,0,34.15419,0,0,0,0,0,0,0,0
"IBD_734",0,0,0,0,0,0,0,5.14241,0,0,0,0,0,0,0,0,0,0,0
"IBD_735",0,2.0526,0,0,0.06017,0,0,0.02989,0.05862,0,0,0,0,0,0,0,0,0,0
"IBD_736",13.01889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_737",0,5.35419,0.37939,0.4232,0.1643,0,0.43799,0.00142,0,0,0.24238,0.00072,0,0,0,0,0,0,0
"IBD_738",0,3.08876,3.2806,0.27331,0.07936,0,0.33621,0,0,0,0.13265,0.14007,0.01215,0,0,0,0,0,0
"IBD_739",0,1.47306,1.95457,0.01828,0.06531,0,0.16256,0,0,0,0.04894,0.01114,0,0,0,0,0,0,0
"IBD_740",0,7.70577,0,0.4101,0,0,0.13978,0,0,0,0,0,0,9e-04,0,0,0,0,0
"IBD_741",0,3.25796,0,0.71122,0,0,0.23454,0,0,0,0,0,0,0,0,0,0.01542,0,0
"IBD_742",2.67071,2.60707,0,0.05531,0.1761,0,0.2023,0.01045,0.41755,0,0.10432,0.00223,0.00149,0,0,0,0,0,0
"IBD_743",1.29986,6.77341,4.8245,0.83969,1.08083,0.13098,2.36473,0,0.49847,0,1.30925,0,0,0,0,0,0,0,0
"IBD_744",4.5439,10.44864,6.996,0.17642,0.23358,0.04868,0.13607,0,0,0,0.40657,0,0,0,0,0,0,0,0
"IBD_745",0.74716,6.00239,0.49849,0.04964,0,0,0,0.212,0,0,0.16398,0,0.02664,0,0.13547,0,0,0,0
"IBD_746",0.00715,2.03368,0.25783,0.01894,0,0,0.10212,0.28402,0.01188,0,0.00419,0.00301,0.01548,0,0.28409,0,0,0,0
"IBD_747",0.11441,0.8516,0.34642,0.00296,0,0,0.01028,0.05223,0,0,0.04348,0,0,0,0.01681,0,0,0,0
"IBD_748",0,1.88779,0,0,0.04729,0,0.57832,0.57395,0,0,1.24365,0,0,0,0,0,0,0,0
"IBD_749",0,5.64966,0,0,0.22734,0,0.14953,0.39815,0.06273,0,0.10211,0,0,0,0.01039,0,0.02885,0,0
"IBD_750",0,7.42649,0,0,0.17153,0,0,0.31199,0,0,0.26097,0,0,0,0,0,0,0,0
"IBD_751",0,12.14704,0,0,0.20643,0,0.22905,0.0898,0,0,0.49591,0,0,0,0.35492,0.01313,0.0732,0,0
"IBD_752",0,14.80897,0,0,0.35744,0,0.21628,0.1542,0.09442,0,0.56879,0,0,0,0.35522,0,0.04822,0,0
"IBD_753",0.00101,3.43999,0.19663,0,0.44201,0,0.63612,0.44096,0.0929,0,0.05952,0,0,0,0.22249,0,0,0,0
"IBD_754",3.554,31.51781,0,0,0.19891,0,0.01911,0.00399,0,0,0.1071,0.00744,0.07552,0,0.02081,0,0,0,0
"IBD_755",3.85363,8.65819,0,0.06161,0.06642,0,0.19007,0,0.00266,0,0.10142,0,0.01128,0,0.04153,0,0,0,0
"IBD_756",0,14.90858,0,10.77524,0,2.376,0.94687,0,0,0,0,0.23313,0,0,0,0,0.09327,0,0
"IBD_757",0,18.92406,0,4.1235,0,1.77269,0.89891,0,0,0,0,0.17768,0,0,0,0,0.0239,0,0
"IBD_758",0,1.53047,9.48104,1.3237,0.16968,0,0.16844,0,0,0,0.11964,0.0592,0.06018,0,0,0,0,0,0
"IBD_759",0,1.08975,0,0,0,0,0,0,0,0,0.00468,0,0,0,0,0,0,0,0
"IBD_760",0,4.77063,0,0.12583,0.08043,0,0.00281,0,0,0,0.1075,0.00683,0,0,0,0,0,0,0
"IBD_761",0.17925,6.63368,3.85294,0.69697,0.09006,0.00499,0.03213,0,0.18978,0,1.81861,0,0,0,0.04805,0,0,0,0
"IBD_762",0.19038,0.80246,1.7018,0.03618,0.00155,0,0.00101,0,0.02454,0,3.0558,0,0,0,0.01286,0,0,0,0
"IBD_763",0.08954,6.03799,1.44122,0.14253,0.01653,0.03398,0.01185,0,0.02065,0,1.64172,0,0,0,0.00235,0,0,0,0
"IBD_764",0,2.35102,1.46998,0.25182,0.14884,0,0.03571,0,0.09681,0,0.41692,0,0.00457,0,0.0303,0,0,0,0
"IBD_765",0.08941,5.85319,1.52768,0.47554,0.33097,0,0.11063,0,0.21133,0,1.91777,0,0.00603,0,0.36134,0,0,0,0
"IBD_766",0.25473,7.66994,0,0.11887,1.06262,0,0.0148,0.14605,0.0724,0,0.08285,0,0.01011,0,0,0,0,0,0
"IBD_767",0.11721,4.64419,0,0.26036,0.98039,0,0.04121,0.50855,0.19912,0,0.02447,0,0.1817,0,0,0,0,0,0
"IBD_768",0.78638,44.59084,0,0,0,0,0,0.06163,0.35002,0,0,0,0,0,0,0,0,0,0
"IBD_769",4.82005,5.19339,0,0,0,0,0,0,0,0,0.29668,0,0,0,0,0,0,0,0
"IBD_770",6.02835,3.92315,0,0,0,0,0,0,0,0,0.19793,0,0,0,0,0,0,0,0
"IBD_771",6.86011,4.82512,0,0,0,0,0,0,0,0,0.1853,0,0,0,0,0,0,0,0
"IBD_772",0.08735,3.57163,2.81498,0.00398,0.01045,0.00518,0.00406,0,0.0133,0,1.78256,0,0,0,0.00367,0,0,0,0
"IBD_773",0,0.73045,0.28844,2.27445,0,0,0,0,0,0,0.01032,0,0,0.05007,0,0,0,0,0
"IBD_774",0,1.10961,0.18157,1.6319,0,0.03547,1.27573,0,0.06108,0,0,0,0,0,0,0,0,0,0
"IBD_775",0,0,0,0.36225,0,0.11599,0.67256,0,0.20287,0,0,0,0,0,0,0,0,0,0
"IBD_776",0,12.31823,6.81066,0.02314,0,0,2.16796,0.2365,0,0,0.58986,0,0,0,0.07548,0,0,0,0
"IBD_777",0,11.1219,5.48379,0.38732,0,0,1.30586,0.20264,0,0,1.76584,0,0,0,0.1726,0,0,0,0
"IBD_778",0,18.89497,3.89711,0.45414,0,0,0.77141,0.18524,0,0,0.27285,0,0,0,0.05668,0,0,0,0
"IBD_779",0,24.41848,3.65403,0.8059,0,0,1.88108,0.75971,0,0,0.17623,0,0,0,0.30418,0,0,0,0
"IBD_780",0,0.88712,7.41278,0.31591,0,0.01143,0.06242,0.05693,0,0,2.20122,0,0,0,0.01903,0,0,0,0
"IBD_781",0,4.71132,16.75698,0.00194,0,0.00207,0.16222,0.19303,0,0,4.30856,0,0,0,0.16582,0,0,0,0
"IBD_782",0,5.02151,8.56459,0.06806,0,0.00732,0.2655,0.16578,0,0,1.16351,0,0,0,0.05459,0,0,0,0
"IBD_783",0,6.21689,9.8996,0.25533,0,0.00317,0.21748,0.12965,0,0,0.45361,0,0,0,0.05338,0,0,0,0
"IBD_784",0,1.53596,9.13749,0.03051,0,0,0.01094,0.03002,0,0,1.23962,0,0,0,0,0,0,0,0
"IBD_785",0,0.36704,5.65623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_786",0.00923,0.17887,0,4.66964,0,0,3.05076,0.01001,0,0.02229,0,0,0,0.10403,0,0,0,0,0
"IBD_787",0,0,0,1.8763,0,0,1.95374,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_788",1.34953,8.92553,0.4163,0.74273,0.14025,0,0.71693,0.20539,0.36484,0,0.41519,0,0.0123,0,0,0,0,0,0
"IBD_789",3.28733,6.22126,2.13234,0.17454,0.42543,0,0.03559,0.09051,0.10322,0,0.55401,0,0.00244,0,0,0,0,0,0
"IBD_790",0.12048,1.85864,0.38505,0.03627,3.02222,0,0.03163,0.00769,0,0,0,0,0,0.10461,0,0,0,0,0
"IBD_791",0,0,0,0,1.98975,0,0,0,0,0,0,0,0,0.0553,0.46021,0,0,0.00517,0
"IBD_792",0.06096,12.01989,0,3.92675,1.88935,0,0,0.02231,0,0,0.06165,0,0,0.07978,0.17639,0,0,0,0
"IBD_793",0,7.17635,0,2.44665,0.66501,0,0,0,0,0,0,0,0,0.13079,0.10989,0,0,0,0
"IBD_794",3.54624,9.357,0.0048,0.95176,0.12543,0.07948,1.23057,0,0,0,0,0.01069,0,0,0,0,0,0,0
"IBD_795",0.05381,4.65704,0,0,0.79532,0,0.10853,0,0.20356,0,0,0,0,0,0,0,0,0,0
"IBD_796",0,0.91337,0,0,0,0,0.00307,0,0.58017,0,0,0,0,0,0,0,0,0,0
"IBD_797",0,2.85337,0,0.05718,0.26897,0,0.18532,0,0.44103,0,0,0,0,0,0,0,0,0,0
"IBD_798",0,1.86087,6.41976,0.11932,0.51267,0,0.19589,0,0.16427,0.04384,0,0,0,0,0,0,0,0,0
"IBD_799",0.14154,19.53517,0,0,0,0,0.00042,0.98677,0.00851,0.00196,0,0.06597,0,0,0,0,0,0,0
"IBD_800",0.03936,21.08036,0,0.01403,0,0,0.10432,1.2512,0.13451,0,0,0.04272,0,0,0,0,0,0,0
"IBD_801",0.01363,20.73757,0,0.04582,0,0,0.0372,1.0189,0.0631,0,0,0.0759,0,0,0,0,0,0,0
"IBD_802",0.63634,18.80106,0,0.03513,0,0,0.02311,0.55649,0.07516,0.05699,0,0.03447,0,0,0,0,0,0,0
"IBD_803",1.17007,11.14552,0,0.0715,0,0,0.0339,0.25378,0.08523,0,0,0.04105,0,0,0,0,0,0,0
"IBD_804",1.89789,1.75116,0,0.14328,0.02532,0.07806,0.20355,0,0,0,0,0.00456,0,0,0,0,0,0,0
"IBD_805",1.17829,2.66526,0,0.38189,0.12799,0.63663,2.1192,0,0.05115,0,0.07877,0.01678,0,0,0,0,0,0,0
"IBD_806",0.15188,17.53966,1.31191,0.10633,0.55927,0,0.23364,0,1.80551,0,0,0,0.45397,0,0,0,0,0,0
"IBD_807",0.14763,4.59144,0.33031,0.00083,0.00708,0,0,0.02696,0.04817,0,0.01673,0,0,0,0,0,0,0,0
"IBD_808",0.14264,2.77555,0.13352,0,0.00087,0,0,0.00345,0.00307,0,0.01771,0,0,0,0,0,0,0,0
"IBD_809",0.21608,3.82467,0.2237,0,0.0213,0,0,0.00446,0.00901,0,0.06301,0,0,0,0,0,0,0,0
"IBD_810",0.07951,11.40956,0.10712,0.00401,0.0478,0,0,0.0148,0.01407,0,0.00328,0,0,0,0,0,0,0,0
"IBD_811",0.04845,27.93584,0,0,0,0,0,0,0,0,1.61887,0,0,0,0,0,0,0,0
"IBD_812",0.6231,12.13955,0.03052,0.32532,0.06711,0.00198,0.01031,0.03491,0.00043,0,0.86634,0,0.00317,0,0,0,0,0,0
"IBD_813",1.44363,5.76879,0.30529,0.0652,0.0046,0.02855,0,0.00367,0,0,2.1604,0,0,0,0,0,0,0,0
"IBD_814",1.14184,12.12304,0.045,0.09642,0.03901,0,0,0.00779,0,0,1.8179,0,0,0,0,0,0,0,0
"IBD_815",0,6.08765,5.15037,0.11198,0,0,0.13932,0.11836,0,0,0.46822,0,0,0,0.02738,0,0,0,0
"IBD_816",0.46738,3.95919,0.54765,0.56858,0.27026,0,0.98738,0.1485,0.32222,0,1.03327,0,0.01464,0,0,0,0,0,0
